Sales_ID,Name,Year,Selling_price,km_driven,Region,State or Province,City,Fuel,Seller_type,Transmission,Owner,Mileage,Engine,Max_power,Torque,Seats,Sold
4997,Mahindra Logan Petrol 1.4 GLE,2010,200000,120000,West,Utah,Pleasant Grove,Petrol,Individual,Manual,First Owner,15.7 kmpl,1390 CC,75 bhp,"110@ 3,000(kgm@ rpm)",5,N
4638,Maruti Wagon R LXI BSIII,2011,195000,120000,Central,Kansas,Hays,Petrol,Individual,Manual,First Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,N
5614,Hyundai Santro Xing GL Plus,2013,187000,120000,Central,Illinois,Chicago,Petrol,Individual,Manual,Second Owner,17.92 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm,5,N
7548,Hyundai Santro Xing GL Plus,2013,187000,120000,East,Ohio,Medina,Petrol,Individual,Manual,Second Owner,17.92 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm,5,N
3031,Hyundai i10 Magna 1.2 iTech SE,2010,180000,120000,South,Louisiana,Terrytown,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5,N
4372,Hyundai EON Era Plus,2012,180000,120000,West,Washington,Bremerton,Petrol,Individual,Manual,Second Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,N
5146,Honda City 2017-2020 GXi,2006,180000,120000,West,California,Pomona,Petrol,Individual,Manual,Second Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5,N
5780,Hyundai Accent Executive,2013,172000,120000,Central,Minnesota,Prior Lake,Petrol,Individual,Manual,First Owner,16.36 kmpl,1495 CC,93.7 bhp,124.6Nm@ 3500rpm,5,N
2251,Maruti Ritz VXi (ABS) BS IV,2010,170000,120000,Central,Michigan,Grand Rapids,Petrol,Individual,Manual,Second Owner,18.5 kmpl,1197 CC,85.80 bhp,114Nm@ 4000rpm,5,N
2537,Toyota Corolla AE,2004,170000,120000,East,Massachusetts,Quincy,Petrol,Individual,Manual,Second Owner,13.4 kmpl,1794 CC,125 bhp,"16.1@ 4,200(kgm@ rpm)",5,N
1212,Maruti SX4 Vxi BSIII,2007,160000,120000,South,Alabama,Madison,Petrol,Individual,Manual,Second Owner,15.0 kmpl,1586 CC,104.68 bhp,"145@ 4,100(kgm@ rpm)",5,Y
6551,Honda City 2017-2020 GXi,2007,160000,120000,South,North Carolina,Durham,Petrol,Individual,Manual,Third Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5,N
5833,Honda City 2017-2020 GXi,2008,155000,120000,West,California,Roseville,Petrol,Individual,Manual,Second Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5,N
1954,Maruti Alto LXi BSIII,2010,150000,120000,Central,Wisconsin,Sun Prairie,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Y
2334,Hyundai Accent GLE,2005,150000,120000,Central,Texas,Deer Park,Petrol,Individual,Manual,First Owner,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5,N
3334,Honda City 2017-2020 VTEC,2006,150000,120000,Central,North Dakota,Fargo,Petrol,Individual,Manual,Second Owner,16.9 kmpl,1497 CC,100 bhp,"13.5@ 4,800(kgm@ rpm)",5,N
7613,Maruti Alto K10 2010-2014 VXI,2010,148000,120000,Central,Illinois,Orland Park,Petrol,Individual,Manual,First Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,N
3926,Maruti Alto LXi,2008,145000,120000,West,Colorado,Thornton,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
7449,Chevrolet Beat LT,2012,145000,120000,West,Washington,Walla Walla,Petrol,Individual,Manual,First Owner,18.6 kmpl,1199 CC,79.4 bhp,108Nm@ 4400rpm,5,N
2862,Hyundai Elantra GLS,2006,140000,120000,East,Maryland,Parkville,Petrol,Individual,Automatic,First Owner,13.1 kmpl,1795 CC,127 bhp,"16.6@ 4,500(kgm@ rpm)",5,N
5060,Honda City 2017-2020 EXi,2007,138000,120000,South,South Carolina,Greenville,Petrol,Individual,Manual,Second Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5,N
1537,Mahindra Renault Logan 1.4 GLX Petrol,2009,135000,120000,East,Maryland,Edgewood,Petrol,Individual,Manual,First Owner,15.7 kmpl,1390 CC,75 bhp,"11@ 3,000(kgm@ rpm)",5,Y
8106,Honda City 1.3 EXI,2004,135000,120000,West,California,Laguna Hills,Petrol,Individual,Manual,Second Owner,13.0 kmpl,1343 CC,90 bhp,11.3kgm@ 4700rpm,5,N
5,Maruti Swift VXI BSIII,2007,130000,120000,East,New York,New York City,Petrol,Individual,Manual,First Owner,16.1 kmpl,1298 CC,88.2 bhp,"11.5@ 4,500(kgm@ rpm)",5,Y
2277,Maruti Omni 8 Seater BSII,2010,130000,120000,Central,Oklahoma,Bartlesville,Petrol,Individual,Manual,Third Owner,19.7 kmpl,796 CC,35 bhp,6.1kgm@ 3000rpm,8,N
3330,Maruti Swift ZXI ABS,2005,130000,120000,Central,North Dakota,Bismarck,Petrol,Individual,Manual,Second Owner,16.1 kmpl,1298 CC,88.2 bhp,"11.5@ 4,500(kgm@ rpm)",5,N
6212,Hyundai i10 Era,2008,130000,120000,Central,Wisconsin,Muskego,Petrol,Individual,Manual,Second Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5,N
1410,Maruti Alto LX,2010,125000,120000,Central,Texas,Cedar Hill,Petrol,Individual,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Y
2181,Maruti Wagon R LXI Minor,2009,125000,120000,Central,Missouri,Kirkwood,Petrol,Individual,Manual,Fourth & Above Owner,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm,5,N
4310,Maruti SX4 Vxi BSIII,2007,125000,120000,South,Louisiana,Marrero,Petrol,Individual,Manual,Third Owner,15.0 kmpl,1586 CC,104.68 bhp,"145@ 4,100(kgm@ rpm)",5,N
573,Maruti Wagon R LXI,2004,120000,120000,West,Washington,Seattle,Petrol,Individual,Manual,Third Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Y
1245,Maruti Alto LXi,2009,120000,120000,East,New York,Valley Stream,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Y
1431,Maruti 800 AC BSIII,2002,120000,120000,East,Ohio,Hudson,Petrol,Individual,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,Y
1485,Maruti Zen VXi - BS III,2003,120000,120000,East,New York,Deer Park,Petrol,Individual,Manual,Third Owner,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5,Y
1890,Maruti Alto LXi,2006,120000,120000,Central,Indiana,Lafayette,Petrol,Individual,Manual,Fourth & Above Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Y
4308,Hyundai Santro Xing XS,2007,120000,120000,West,California,Whittier,Petrol,Individual,Manual,First Owner,17.8 kmpl,1086 CC,63 bhp,"9.8@ 3,000(kgm@ rpm)",5,N
6653,Maruti Wagon R LX Minor,2010,120000,120000,West,California,Salinas,Petrol,Individual,Manual,Third Owner,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm,5,N
7390,Maruti Alto LX BSIII,2007,120000,120000,East,Massachusetts,Acton,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
7969,Hyundai Santro Xing XK eRLX EuroIII,2007,120000,120000,Central,Michigan,Owosso,Petrol,Individual,Manual,Second Owner,17.8 kmpl,1086 CC,63 bhp,"9.8@ 3,000(kgm@ rpm)",5,N
251,Hyundai Getz 1.3 GVS,2008,110000,120000,West,California,San Diego,Petrol,Individual,Manual,Second Owner,14.2 kmpl,1341 CC,82.9 bhp,"11.8@ 3,200(kgm@ rpm)",5,Y
4977,Maruti Alto LX,2007,110000,120000,Central,Illinois,Addison,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
5734,Maruti Alto LXi,2007,110000,120000,Central,Wisconsin,Oshkosh,Petrol,Individual,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
6784,Maruti Alto LXi BSIII,2006,110000,120000,West,California,Berkeley,Petrol,Individual,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
7585,Hyundai Accent GLS 1.6,2004,110000,120000,Central,Nebraska,Lincoln,Petrol,Individual,Manual,Fourth & Above Owner,14.4 kmpl,1599 CC,94 bhp,12.5kgm@ 3500rpm,5,N
185,Honda City 1.5 EXI,2005,100000,120000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second Owner,13.0 kmpl,1493 CC,100 bhp,13.1kgm@ 4600rpm,5,Y
2255,Maruti 800 AC,2011,100000,120000,East,New Hampshire,Concord,Petrol,Individual,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,N
3516,Maruti Omni 8 Seater BSII,2008,100000,120000,East,Delaware,Wilmington,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,35 bhp,6.1kgm@ 3000rpm,8,N
4292,Maruti Zen LX - BS III,2006,100000,120000,West,Utah,Logan,Petrol,Individual,Manual,Second Owner,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5,N
4716,Skoda Octavia RS 1.8 Turbo Petrol MT,2006,100000,120000,Central,Minnesota,Red Wing,Petrol,Individual,Manual,Third Owner,13.1 kmpl,1781 CC,149.5 bhp,"21.4@ 1,750-4,600(kgm@ rpm)",5,N
818,Maruti Alto Std,2008,95000,120000,East,New York,New York City,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Y
987,Chevrolet Spark 1.0 LT,2009,95000,120000,West,California,Los Angeles,Petrol,Individual,Manual,Third Owner,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm,5,Y
1246,Hyundai Getz GLX,2005,95000,120000,East,New York,Troy,Petrol,Individual,Manual,Fourth & Above Owner,15.3 kmpl,1341 CC,83 bhp,115Nm@ 3200rpm,5,Y
6873,Maruti Alto LXi,2007,85000,120000,West,California,San Diego,Petrol,Individual,Manual,Third Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
243,Hyundai Accent GLE,2007,80000,120000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second Owner,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5,Y
722,Hyundai Accent GLE,2004,80000,120000,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5,Y
1736,Maruti Omni 8 Seater BSII,2012,80000,120000,Central,Illinois,Woodridge,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,35 bhp,6.1kgm@ 3000rpm,8,Y
3866,Chevrolet Spark 1.0 LS,2010,75000,120000,South,Georgia,Athens,Petrol,Individual,Manual,First Owner,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm,5,N
6418,Honda City 1.5 EXI,2005,75000,120000,Central,Texas,Arlington,Petrol,Individual,Manual,First Owner,13.0 kmpl,1493 CC,100 bhp,13.1kgm@ 4600rpm,5,N
6688,Maruti 800 EX 5 Speed,2006,65000,120000,East,Vermont,Essex Junction,Petrol,Individual,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,N
3495,Hyundai Accent GLS,2002,55000,120000,Central,Oklahoma,Owasso,Petrol,Individual,Manual,Fourth & Above Owner,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5,N
6165,Maruti 800 AC,1997,50000,120000,West,Nevada,North Las Vegas,Petrol,Individual,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,N
4814,Maruti 800 Std,2004,40000,120000,East,Vermont,Essex Junction,Petrol,Individual,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,N
8116,Maruti 800 AC,1997,40000,120000,South,North Carolina,Mooresville,Petrol,Individual,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,N
2416,Honda City i VTEC V,2015,630000,117500,West,Arizona,Surprise,Petrol,Individual,Manual,Second Owner,17.4 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,5,N
7994,Maruti Swift Dzire VXI,2015,500000,117000,East,New York,Glen Cove,Petrol,Individual,Manual,First Owner,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5,N
6712,Tata Manza Aura (ABS) Safire,2010,140000,116700,East,Ohio,Newark,Petrol,Individual,Manual,Fourth & Above Owner,15.0 kmpl,1368 CC,90 bhp,116Nm@ 4750rpm,5,N
7574,Skoda Rapid 1.6 MPI Elegance,2012,385000,116000,Central,Texas,Corsicana,Petrol,Individual,Manual,First Owner,15.0 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm,5,N
109,Volkswagen Passat 1.8 TSI MT,2010,700000,114000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,14.3 kmpl,1798 CC,160 bhp,250Nm@ 1500~4500rpm,5,Y
6417,Maruti Alto LXI,2003,65000,114000,Central,Texas,Baytown,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
7913,Tata Indica GLS BS IV,2009,110000,113000,Central,Indiana,Kokomo,Petrol,Individual,Manual,First Owner,15.3 kmpl,1193 CC,65.3 bhp,102Nm@ 2600rpm,5,N
1289,Maruti Alto LX,2004,60000,113000,Central,Wisconsin,Watertown,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Y
7425,Maruti Swift Dzire VXi,2012,380000,112048,Central,Illinois,East Saint Louis,Petrol,Individual,Manual,Second Owner,17.5 kmpl,1298 CC,85.8 bhp,114Nm@ 4000rpm,5,N
6154,Maruti Alto LXi,2012,220000,111000,Central,Michigan,Owosso,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
8040,Maruti Alto K10 LXI,2011,135000,110048,East,Ohio,Lancaster,Petrol,Individual,Manual,Third Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,N
2471,Ford Classic 1.6 Duratec Titanium,2014,450000,110000,West,California,Twentynine Palms,Petrol,Individual,Manual,Second Owner,14.09 kmpl,1596 CC,99.6 bhp,146Nm@ 3400rpm,5,N
5368,Honda City S,2011,450000,110000,East,New Jersey,Clifton,Petrol,Individual,Manual,Third Owner,16.8 kmpl,1497 CC,116.4 bhp,146Nm@ 4800rpm,5,N
7490,Honda City S,2011,450000,110000,West,Colorado,Wheat Ridge,Petrol,Individual,Manual,Third Owner,16.8 kmpl,1497 CC,116.4 bhp,146Nm@ 4800rpm,5,N
7513,Volkswagen Polo Petrol Comfortline 1.2L,2011,450000,110000,West,California,Oakland,Petrol,Individual,Manual,First Owner,16.47 kmpl,1198 CC,73.9 bhp,110Nm@ 3750rpm,5,N
2563,Mahindra KUV 100 mFALCON G80 K8,2016,426000,110000,Central,Michigan,Southgate,Petrol,Individual,Manual,First Owner,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm,6,N
1497,Honda City V AT,2010,409999,110000,Central,Iowa,Urbandale,Petrol,Individual,Automatic,Third Owner,15.6 kmpl,1497 CC,116.3 bhp,146Nm@ 4800rpm,5,Y
6916,Toyota Etios G,2015,360000,110000,West,California,Thousand Oaks,Petrol,Individual,Manual,Third Owner,16.78 kmpl,1496 CC,88.73 bhp,132Nm@ 3000rpm,5,N
2122,Honda City 1.5 V Inspire,2010,350000,110000,East,New Jersey,Bayonne,Petrol,Individual,Manual,Third Owner,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5,N
4029,Nissan Sunny XL,2012,350000,110000,Central,Illinois,Champaign,Petrol,Individual,Manual,First Owner,16.95 kmpl,1498 CC,97.7 bhp,134Nm@ 4000rpm,5,N
541,Tata Zest Revotron 1.2T XM,2015,340000,110000,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5,Y
8124,Hyundai i20 Magna,2013,320000,110000,Central,Texas,Plano,Petrol,Individual,Manual,First Owner,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5,N
1808,Tata New Safari 4X2,2007,300000,110000,Central,Illinois,Waukegan,Petrol,Individual,Manual,Second Owner,12.0 kmpl,2092 CC,127 bhp,"20@ 3,750(kgm@ rpm)",7,Y
5192,Maruti Wagon R VXI BS IV,2015,300000,110000,East,Pennsylvania,Allentown,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,N
5574,Toyota Etios G,2011,300000,110000,West,Arizona,Gilbert,Petrol,Individual,Manual,First Owner,17.6 kmpl,1496 CC,88.73 bhp,132Nm@ 3000rpm,5,N
2898,Honda City 1.5 S MT,2009,290000,110000,West,California,Mountain View,Petrol,Individual,Manual,Third Owner,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5,N
5493,Maruti Ritz LXi,2016,280000,110000,South,Mississippi,Columbus,Petrol,Individual,Manual,Second Owner,18.5 kmpl,1197 CC,85.80 bhp,114Nm@ 4000rpm,5,N
7266,Maruti Wagon R LXI Optional,2015,280000,110000,East,Ohio,Elyria,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,N
2758,Maruti Alto K10 VXI,2016,265000,110000,East,Connecticut,Shelton,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5,N
1408,Nissan Sunny XV,2011,250000,110000,Central,Texas,Cedar Park,Petrol,Individual,Manual,First Owner,16.95 kmpl,1498 CC,97.7 bhp,134Nm@ 4000rpm,5,Y
2303,Hyundai EON Era Plus,2016,250000,110000,Central,Texas,Grapevine,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,N
4481,Tata Manza Aqua Safire,2011,250000,110000,Central,Texas,Weslaco,Petrol,Individual,Manual,Second Owner,15.0 kmpl,1368 CC,90 bhp,116Nm@ 4750rpm,5,N
5770,Hyundai i10 Era,2013,245000,110000,West,California,Encinitas,Petrol,Individual,Manual,Second Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5,N
3064,Honda Brio E MT,2012,229999,110000,South,Alabama,Oxford,Petrol,Individual,Manual,First Owner,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5,N
2733,Hyundai i10 Magna 1.1L,2012,225000,110000,Central,Oklahoma,Shawnee,Petrol,Individual,Manual,First Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5,N
2805,Honda City 2017-2020 EXi,2008,215000,110000,East,Maine,Sanford,Petrol,Individual,Manual,Second Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5,N
1939,Hyundai i10 Era,2011,210000,110000,East,New York,Yonkers,Petrol,Individual,Manual,Second Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5,Y
3407,Hyundai i10 Sportz,2010,210000,110000,East,Pennsylvania,Upper Saint Clair,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5,N
4605,Maruti Alto K10 2010-2014 VXI,2012,204000,110000,South,Florida,Fort Pierce,Petrol,Individual,Manual,Third Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,N
1943,Maruti Wagon R LX BSIII,2010,200000,110000,East,New York,Yonkers,Petrol,Individual,Manual,Second Owner,17.3 kmpl,1061 CC,64 bhp,"8.6@ 3,500(kgm@ rpm)",5,Y
3552,Honda City 2017-2020 GXi,2008,200000,110000,Central,Illinois,Crystal Lake,Petrol,Individual,Manual,Second Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5,N
4630,Maruti SX4 Zxi BSIII,2009,200000,110000,Central,Illinois,Granite City,Petrol,Individual,Manual,Third Owner,15.0 kmpl,1586 CC,104.68 bhp,"145@ 4,100(kgm@ rpm)",5,N
1972,Honda City 1.5 GXI,2004,198000,110000,East,New York,Ossining,Petrol,Individual,Manual,Third Owner,12.8 kmpl,1493 CC,100 bhp,13.1kgm@ 4600rpm,5,Y
4359,Honda City 1.5 GXI,2004,198000,110000,Central,Texas,El Paso,Petrol,Individual,Manual,Third Owner,12.8 kmpl,1493 CC,100 bhp,13.1kgm@ 4600rpm,5,N
618,Maruti Wagon R LXI BS IV,2011,196000,110000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Y
1247,Hyundai i10 Sportz AT,2010,196000,110000,East,New York,Utica,Petrol,Individual,Automatic,Third Owner,16.95 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5,Y
5230,Hyundai i10 Magna,2008,195000,110000,Central,Michigan,Kalamazoo,Petrol,Individual,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5,N
63,Hyundai i10 Magna,2011,190000,110000,West,California,San Diego,Petrol,Individual,Manual,Third Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5,Y
3720,Maruti Eeco 5 Seater AC BSIV,2012,190000,110000,West,California,Lawndale,Petrol,Individual,Manual,First Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,5,N
5318,Hyundai i10 Magna 1.1L,2008,185000,110000,Central,Michigan,Madison Heights,Petrol,Individual,Manual,Fourth & Above Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5,N
7206,Honda City 2017-2020 GXi,2008,185000,110000,Central,Missouri,Florissant,Petrol,Individual,Manual,Second Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5,N
1227,Mahindra Verito 1.4 G4 BSIV,2012,180000,110000,Central,Wisconsin,Fitchburg,Petrol,Individual,Manual,Second Owner,13.87 kmpl,1390 CC,75 bhp,110Nm@ 3000rpm,5,Y
4316,Maruti Eeco 7 Seater Standard BSIV,2011,180000,110000,East,New York,Tonawanda,Petrol,Individual,Manual,Second Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,7,N
1005,Hyundai Verna Xi (Petrol),2006,170000,110000,South,Georgia,Atlanta,Petrol,Individual,Manual,Fourth & Above Owner,13.9 kmpl,1599 CC,103.2 bhp,"14.9@ 3,000(kgm@ rpm)",5,Y
5603,Honda City 2017-2020 EXi,2007,170000,110000,South,Tennessee,Clarksville,Petrol,Individual,Manual,Third Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5,N
7497,Tata Indica V2 1.2 GLE BSIII,2013,170000,110000,East,Ohio,East Cleveland,Petrol,Individual,Manual,Second Owner,15.3 kmpl,1193 CC,65.3 bhp,"10.2@ 2,600(kgm@ rpm)",5,N
898,Honda City 2017-2020 GXi,2006,165000,110000,East,District of Columbia,Washington,Petrol,Individual,Manual,Second Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5,Y
4926,Maruti Alto LX,2012,160000,110000,Central,Indiana,New Albany,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
3507,Hyundai Santro Xing GL Plus,2011,156000,110000,West,Washington,Covington,Petrol,Individual,Manual,Second Owner,17.92 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm,5,N
2029,Hyundai i10 Magna,2009,150000,110000,East,Ohio,Mansfield,Petrol,Individual,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5,Y
4150,Maruti SX4 Vxi BSIII,2009,150000,110000,South,North Carolina,New Bern,Petrol,Individual,Manual,First Owner,15.0 kmpl,1586 CC,104.68 bhp,"145@ 4,100(kgm@ rpm)",5,N
6535,Hyundai Santro Xing GL,2010,150000,110000,South,North Carolina,Concord,Petrol,Individual,Manual,First Owner,0.0 kmpl,1086 CC,62 bhp,96.1Nm@ 3000rpm,5,N
5471,Hyundai i10 Magna,2009,142000,110000,West,Utah,Draper,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5,N
6118,Hyundai i10 Magna,2009,142000,110000,East,Ohio,Cuyahoga Falls,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5,N
3550,Fiat Punto 1.2 Active,2009,140000,110000,East,West Virginia,Fairmont,Petrol,Individual,Manual,Second Owner,15.7 kmpl,1172 CC,67 bhp,96Nm@ 2500rpm,5,N
5429,Chevrolet Beat LS,2013,140000,110000,South,Georgia,Marietta,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1199 CC,79.4 bhp,108Nm@ 4400rpm,5,N
1233,Chevrolet Spark 1.0 LT,2012,130000,110000,East,New York,Utica,Petrol,Individual,Manual,First Owner,16.2 kmpl,995 CC,62.1 bhp,90.3Nm@ 4200rpm,5,Y
1814,Chevrolet Spark 1.0 LT,2011,130000,110000,Central,Texas,Bryan,Petrol,Individual,Manual,Second Owner,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm,5,Y
5886,Maruti Alto LXi,2011,122000,110000,East,Pennsylvania,Plum,Petrol,Individual,Manual,Fourth & Above Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
537,Hyundai Getz GLX,2007,120000,110000,South,Florida,Miami,Petrol,Individual,Manual,Second Owner,15.3 kmpl,1341 CC,83 bhp,115Nm@ 3200rpm,5,Y
3022,Maruti Zen Estilo 1.1 LX BSIII,2009,120000,110000,West,California,Vallejo,Petrol,Individual,Manual,Second Owner,18.2 kmpl,1061 CC,64 bhp,84Nm@ 3500rpm,5,N
3443,Chevrolet Sail Hatchback Petrol LS ABS,2013,120000,110000,South,Alabama,Gadsden,Petrol,Individual,Manual,Second Owner,18.2 kmpl,1199 CC,84.8 bhp,113Nm@ 5000rpm,5,N
3020,Maruti Alto LX BSIII,2007,118000,110000,South,Louisiana,Terrytown,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
5505,Maruti Alto LX,2009,115999,110000,West,Washington,Spokane,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,N
5636,Maruti SX4 Zxi with Leather BSIII,2008,111000,110000,Central,Texas,Fort Worth,Petrol,Individual,Manual,Third Owner,15.6 kmpl,1586 CC,104.68 bhp,"145@ 4,100(kgm@ rpm)",5,N
2738,Maruti Wagon R LX,2005,110000,110000,Central,Oklahoma,Shawnee,Petrol,Individual,Manual,First Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,N
